,Region,Version,Annee,Kilometrage,Prix,Cote Argus,Prix vs Cote,Telephone,Type vendeur,Latitude,Longitude,URL
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10.0,19390.0,15966.0,Plus cher,0582848237 / 0582848237 ,Professionnel,44.8727485,-0.5210565,http://www.leboncoin.fr/voitures/726264566.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,11000.0,15900.0,14076.0,Plus cher,0558977101 ,Professionnel,43.7310586,-0.7342734,http://www.leboncoin.fr/voitures/705474714.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,16157.0,18500.0,16390.0,Plus cher,0531081450 ,Professionnel,44.8019097,-0.6488505,http://www.leboncoin.fr/voitures/726235200.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,13800.0,17400.0,16393.0,Plus cher,Inconnu,Professionnel,45.1294362,0.5471826,http://www.leboncoin.fr/voitures/719879769.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10.0,19990.0,15966.0,Plus cher,Inconnu,Professionnel,44.8772685,-0.554149,http://www.leboncoin.fr/voitures/726080018.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,14000.0,14990.0,14169.0,Plus cher,Inconnu,Professionnel,43.4248485,-1.5693045,http://www.leboncoin.fr/voitures/702657374.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10.0,19490.0,15966.0,Plus cher,0553684931 / 0553684931 ,Professionnel,44.1749628,0.6441101,http://www.leboncoin.fr/voitures/726262215.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10.0,18990.0,15966.0,Plus cher,0582848237 / 0582848237 ,Professionnel,44.8727485,-0.5210565,http://www.leboncoin.fr/voitures/726264550.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S LIFE ECO2,2014,3140.0,17490.0,13095.0,Plus cher,0531081574 ,Professionnel,44.8630273,-0.5967369,http://www.leboncoin.fr/voitures/726235678.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,21778.0,17490.0,15263.0,Plus cher,0540017303 ,Professionnel,43.5031621,-1.4724751,http://www.leboncoin.fr/voitures/726198674.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10.0,19390.0,15966.0,Plus cher,0582848237 / 0582848237 ,Professionnel,44.8727485,-0.5210565,http://www.leboncoin.fr/voitures/726263741.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,19000.0,16990.0,16290.0,Plus cher,0556920684 ,Professionnel,44.784013,-0.4785495,http://www.leboncoin.fr/voitures/723311528.htm?ca=2_s
0,aquitaine,1.2 TCE 120 INTENS EDC Essence,2014,9206.0,17490.0,18689.0,Moins cher,Inconnu,Professionnel,44.9139357,-0.6867939,http://www.leboncoin.fr/voitures/722532663.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,3576.0,17795.0,16076.0,Plus cher,0553636565 ,Professionnel,44.8681363,0.5068824,http://www.leboncoin.fr/voitures/725804986.htm?ca=2_s
0,aquitaine,1.2 TCE 120 INTENS EDC Essence,2013,11000.0,20490.0,17676.0,Plus cher,0557215831 / 0659095436 ,Professionnel,44.8391346,-0.6867939,http://www.leboncoin.fr/voitures/725518107.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10.0,17290.0,15966.0,Plus cher,Inconnu,Professionnel,43.4248485,-1.5693045,http://www.leboncoin.fr/voitures/707752094.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,27000.0,16500.0,15080.0,Plus cher,0553356415 ,Professionnel,45.1893384,0.7152935,http://www.leboncoin.fr/voitures/715727069.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2013,29383.0,16500.0,17272.0,Moins cher,0531081450 ,Professionnel,44.8019097,-0.6488505,http://www.leboncoin.fr/voitures/725420660.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2013,20750.0,16490.0,17574.0,Moins cher,0531081576 ,Professionnel,44.8727485,-0.5210565,http://www.leboncoin.fr/voitures/725420633.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,21500.0,18290.0,15273.0,Plus cher,0558780666 ,Professionnel,44.4119703,-1.1929114,http://www.leboncoin.fr/voitures/715266057.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,8900.0,19490.0,16241.0,Plus cher,0558780666 ,Professionnel,44.4119703,-1.1929114,http://www.leboncoin.fr/voitures/715256644.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2014,13360.0,17200.0,18451.0,Moins cher,Inconnu,Professionnel,45.0179777,-0.3939287,http://www.leboncoin.fr/voitures/724846993.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2014,18000.0,16590.0,18594.0,Moins cher,Inconnu,Professionnel,43.3758933,-0.6488505,http://www.leboncoin.fr/voitures/699306136.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10.0,19290.0,15966.0,Plus cher,0556225600 ,Professionnel,44.5628136,-1.1929114,http://www.leboncoin.fr/voitures/725011730.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,4633.0,18490.0,16109.0,Plus cher,0540017303 ,Professionnel,43.5031621,-1.4724751,http://www.leboncoin.fr/voitures/724921066.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2014,19734.0,17595.0,18648.0,Moins cher,0553636565 ,Professionnel,44.8681363,0.5068824,http://www.leboncoin.fr/voitures/724947239.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,17897.0,17490.0,16329.0,Plus cher,0557525270 ,Professionnel,44.5628136,-1.1929114,http://www.leboncoin.fr/voitures/724948438.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2014,20116.0,16800.0,18652.0,Moins cher,0634905428 ,Professionnel,45.2029795,0.7778598,http://www.leboncoin.fr/voitures/724491960.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,5.0,18990.0,15966.0,Plus cher,Inconnu,Professionnel,43.7666433,-1.0777723,http://www.leboncoin.fr/voitures/703941723.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10.0,17900.0,15966.0,Plus cher,Inconnu,Professionnel,43.4248485,-1.5693045,http://www.leboncoin.fr/voitures/703838141.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,28830.0,15990.0,15016.0,Plus cher,0625496653 ,Professionnel,43.6381666,-1.4338047,http://www.leboncoin.fr/voitures/716594949.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10.0,18950.0,15966.0,Plus cher,0556987750 ,Professionnel,44.8719033,-0.682049,http://www.leboncoin.fr/voitures/698243455.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,12377.0,16890.0,14971.0,Plus cher,0524449118 ,Professionnel,43.8948911,-0.4974359,http://www.leboncoin.fr/voitures/724524492.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,10541.0,15900.0,14062.0,Plus cher,0531081450 ,Professionnel,44.8019097,-0.6488505,http://www.leboncoin.fr/voitures/678526447.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2014,16492.0,16990.0,18548.0,Moins cher,0558784350 ,Professionnel,44.356946,-1.0203224,http://www.leboncoin.fr/voitures/723460734.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10.0,18990.0,15966.0,Plus cher,0582848036 ,Professionnel,43.7045277,-1.0634024,http://www.leboncoin.fr/voitures/702820277.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,10.0,18950.0,15036.0,Plus cher,0535372089 ,Professionnel,43.5031621,-1.4724751,http://www.leboncoin.fr/voitures/702473939.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,17400.0,17490.0,14968.0,Plus cher,0556132965 ,Professionnel,44.8391346,-0.6867939,http://www.leboncoin.fr/voitures/723123172.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,11470.0,16690.0,14943.0,Plus cher,0556634469 ,Professionnel,44.5310129,-0.2807868,http://www.leboncoin.fr/voitures/723073943.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2014,19070.0,16590.0,18628.0,Moins cher,0556634469 ,Professionnel,44.5310129,-0.2807868,http://www.leboncoin.fr/voitures/723073934.htm?ca=2_s
0,aquitaine,1.2 TCE 120 ZEN EDC Essence,2014,5496.0,16991.0,16666.0,Plus cher,0531081576 ,Professionnel,44.8727485,-0.5210565,http://www.leboncoin.fr/voitures/723094022.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2014,19459.0,16490.0,18640.0,Moins cher,0524449901 ,Professionnel,43.7045277,-1.0634024,http://www.leboncoin.fr/voitures/723074123.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2014,8650.0,17900.0,18305.0,Moins cher,0547200024 ,Professionnel,43.3192848,-0.3465971,http://www.leboncoin.fr/voitures/723057333.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,4580.0,17890.0,14729.0,Plus cher,0531081574 ,Professionnel,44.8630273,-0.5967369,http://www.leboncoin.fr/voitures/723094610.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2014,19993.0,16795.0,18656.0,Moins cher,0553636565 ,Professionnel,44.8681363,0.5068824,http://www.leboncoin.fr/voitures/701997289.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,7535.0,17990.0,14821.0,Plus cher,0531081640 ,Professionnel,44.7649304,-0.554149,http://www.leboncoin.fr/voitures/702049567.htm?ca=2_s
0,aquitaine,1.2 TCE 120 ZEN EDC Essence,2014,770.0,18590.0,16519.0,Plus cher,0531081576 ,Professionnel,44.8727485,-0.5210565,http://www.leboncoin.fr/voitures/722217351.htm?ca=2_s
0,aquitaine,1.2 TCE 120 INTENS EDC Essence,2014,11000.0,19900.0,18744.0,Plus cher,0559334144 ,Professionnel,43.3677798,-0.2620042,http://www.leboncoin.fr/voitures/722019223.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,31103.0,16500.0,14937.0,Plus cher,0558825554 / 0648370149 ,Professionnel,44.4119703,-1.1929114,http://www.leboncoin.fr/voitures/721894171.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10683.0,18500.0,16297.0,Plus cher,0531081450 ,Professionnel,44.8019097,-0.6488505,http://www.leboncoin.fr/voitures/701264753.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,25997.0,16990.0,15116.0,Plus cher,0559387915 ,Professionnel,43.500639,-0.7342734,http://www.leboncoin.fr/voitures/701306472.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,16768.0,16500.0,14991.0,Plus cher,0531081450 ,Professionnel,44.8019097,-0.6488505,http://www.leboncoin.fr/voitures/721311991.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,50.0,18790.0,14589.0,Plus cher,Inconnu,Professionnel,43.4556424,-1.4241426,http://www.leboncoin.fr/voitures/695845987.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,1190.0,19500.0,16002.0,Plus cher,0559028670 ,Professionnel,43.3192848,-0.3465971,http://www.leboncoin.fr/voitures/699981733.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2013,24896.0,15500.0,17429.0,Moins cher,0547200024 ,Professionnel,43.3192848,-0.3465971,http://www.leboncoin.fr/voitures/682181108.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,19500.0,18490.0,16273.0,Plus cher,0524449901 ,Professionnel,43.7045277,-1.0634024,http://www.leboncoin.fr/voitures/719972101.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2014,21000.0,17990.0,18621.0,Moins cher,0524449901 ,Professionnel,43.7045277,-1.0634024,http://www.leboncoin.fr/voitures/719972121.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,18500.0,18490.0,16308.0,Plus cher,0524449901 ,Professionnel,43.7045277,-1.0634024,http://www.leboncoin.fr/voitures/719972105.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,6703.0,19800.0,16173.0,Plus cher,0634905428 ,Professionnel,45.2029795,0.7778598,http://www.leboncoin.fr/voitures/719971258.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,14300.0,17490.0,16409.0,Plus cher,Inconnu,Professionnel,44.7612915,-1.0681918,http://www.leboncoin.fr/voitures/704301542.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,1.0,18490.0,15966.0,Plus cher,0676528245 ,Professionnel,44.8391346,-0.6867939,http://www.leboncoin.fr/voitures/635204267.htm?ca=2_s
0,aquitaine,1.2 TCE 120 INTENS EDC Essence,2013,16670.0,17500.0,17742.0,Moins cher,0531081516 ,Professionnel,43.1924098,-0.6204165,http://www.leboncoin.fr/voitures/719147034.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,12839.0,17890.0,16364.0,Plus cher,0531081574 ,Professionnel,44.8630273,-0.5967369,http://www.leboncoin.fr/voitures/718945077.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S LIFE ECO2,2014,22747.0,17890.0,13191.0,Plus cher,0531081574 ,Professionnel,44.8630273,-0.5967369,http://www.leboncoin.fr/voitures/718944993.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2014,20320.0,17300.0,18645.0,Moins cher,0531081516 ,Professionnel,43.1924098,-0.6204165,http://www.leboncoin.fr/voitures/719147049.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S LIFE ECO2,2014,18193.0,17890.0,13351.0,Plus cher,0531081574 ,Professionnel,44.8630273,-0.5967369,http://www.leboncoin.fr/voitures/718945204.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S LIFE ECO2,2014,14763.0,17590.0,13455.0,Plus cher,0531081574 ,Professionnel,44.8630273,-0.5967369,http://www.leboncoin.fr/voitures/718944946.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,20.0,18990.0,15966.0,Plus cher,0682651460 / 0558038283 ,Professionnel,43.8948911,-0.4974359,http://www.leboncoin.fr/voitures/687173969.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,11000.0,17880.0,16306.0,Plus cher,Inconnu,Professionnel,44.6065344,-0.1682271,http://www.leboncoin.fr/voitures/718300799.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,14417.0,18500.0,16412.0,Plus cher,0531081450 ,Professionnel,44.8019097,-0.6488505,http://www.leboncoin.fr/voitures/718359623.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,15640.0,18500.0,16408.0,Plus cher,0531081450 ,Professionnel,44.8019097,-0.6488505,http://www.leboncoin.fr/voitures/718359687.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,18403.0,17891.0,16311.0,Plus cher,0531081576 ,Professionnel,44.8727485,-0.5210565,http://www.leboncoin.fr/voitures/717557420.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2014,9118.0,17390.0,18319.0,Moins cher,0531081576 ,Professionnel,44.8727485,-0.5210565,http://www.leboncoin.fr/voitures/717557272.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,22849.0,15990.0,13926.0,Plus cher,0547200024 ,Professionnel,43.3192848,-0.3465971,http://www.leboncoin.fr/voitures/717152661.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,7300.0,19700.0,15262.0,Plus cher,Inconnu,Professionnel,44.755217,0.6204165,http://www.leboncoin.fr/voitures/716715060.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2014,23600.0,16500.0,18530.0,Moins cher,Inconnu,Professionnel,43.3852009,-1.6469253,http://www.leboncoin.fr/voitures/716644503.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,15688.0,17400.0,16406.0,Plus cher,0634905428 ,Professionnel,45.2029795,0.7778598,http://www.leboncoin.fr/voitures/716340218.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,6999.0,16990.0,14804.0,Plus cher,0524449901 ,Professionnel,43.7045277,-1.0634024,http://www.leboncoin.fr/voitures/716341226.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,14082.0,17400.0,16402.0,Plus cher,0634905428 ,Professionnel,45.2029795,0.7778598,http://www.leboncoin.fr/voitures/716340197.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10.0,19990.0,15966.0,Plus cher,0558859191 ,Professionnel,43.8948911,-0.4974359,http://www.leboncoin.fr/voitures/647753059.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2014,9418.0,17790.0,18328.0,Moins cher,0531081576 ,Professionnel,44.8727485,-0.5210565,http://www.leboncoin.fr/voitures/715469918.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,5.0,19990.0,15966.0,Plus cher,0558784350 ,Professionnel,44.356946,-1.0203224,http://www.leboncoin.fr/voitures/714505868.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2013,19960.0,16795.0,17599.0,Moins cher,Inconnu,Professionnel,44.8681363,0.5068824,http://www.leboncoin.fr/voitures/705010195.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2014,19993.0,16795.0,18656.0,Moins cher,Inconnu,Professionnel,44.8681363,0.5068824,http://www.leboncoin.fr/voitures/701934240.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,1500.0,19500.0,16012.0,Plus cher,0559563596 ,Professionnel,43.5340065,-1.3083685,http://www.leboncoin.fr/voitures/714055508.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,61.0,19520.0,15967.0,Plus cher,0559598585 ,Professionnel,43.5031621,-1.4724751,http://www.leboncoin.fr/voitures/705025449.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,23.0,19290.0,15966.0,Plus cher,0559598585 ,Professionnel,43.5031621,-1.4724751,http://www.leboncoin.fr/voitures/682495936.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,3023.0,19595.0,16059.0,Plus cher,0553636565 ,Professionnel,44.8681363,0.5068824,http://www.leboncoin.fr/voitures/714126864.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,3900.0,17990.0,14708.0,Plus cher,0556410095 ,Professionnel,45.3335841,-0.8777757,http://www.leboncoin.fr/voitures/713784419.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,11270.0,17990.0,15385.0,Plus cher,0559028670 ,Professionnel,43.3192848,-0.3465971,http://www.leboncoin.fr/voitures/713780299.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,12729.0,16800.0,14130.0,Plus cher,0072000032 / 0557244071 ,Professionnel,44.9344733,-0.2150873,http://www.leboncoin.fr/voitures/713309654.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,5404.0,18990.0,16133.0,Plus cher,Inconnu,Professionnel,43.7666433,-1.0777723,http://www.leboncoin.fr/voitures/712757607.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10.0,19500.0,15966.0,Plus cher,Inconnu,Professionnel,43.3852009,-1.6469253,http://www.leboncoin.fr/voitures/686584845.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2013,20288.0,16590.0,17590.0,Moins cher,0524449118 ,Professionnel,43.8948911,-0.4974359,http://www.leboncoin.fr/voitures/712683771.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,10.0,16950.0,14588.0,Plus cher,0557818910 / 0038000061 ,Professionnel,44.8350088,-0.587269,http://www.leboncoin.fr/voitures/692495364.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,18503.0,17395.0,16308.0,Plus cher,0553636565 ,Professionnel,44.8681363,0.5068824,http://www.leboncoin.fr/voitures/691846560.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2013,21881.0,15490.0,17535.0,Moins cher,0531081576 ,Professionnel,44.8727485,-0.5210565,http://www.leboncoin.fr/voitures/691886428.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,26409.0,16900.0,15101.0,Plus cher,0634905428 ,Professionnel,45.2029795,0.7778598,http://www.leboncoin.fr/voitures/654462892.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,1550.0,18490.0,14636.0,Plus cher,0540017303 ,Professionnel,43.5031621,-1.4724751,http://www.leboncoin.fr/voitures/710987085.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2013,25230.0,16900.0,17417.0,Moins cher,0553401774 ,Professionnel,44.4160636,0.6962853,http://www.leboncoin.fr/voitures/685909853.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S LIFE ECO2,2014,350.0,18990.0,13008.0,Plus cher,0557973738 ,Professionnel,44.8403449,-0.4408037,http://www.leboncoin.fr/voitures/663965572.htm?ca=2_s
0,aquitaine,1.2 TCE 120 ZEN EDC Essence,2013,18500.0,15990.0,15878.0,Plus cher,0557818910 / 0038000062 ,Professionnel,44.8350088,-0.587269,http://www.leboncoin.fr/voitures/708879923.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,11565.0,18290.0,16324.0,Plus cher,0531081574 ,Professionnel,44.8630273,-0.5967369,http://www.leboncoin.fr/voitures/707666099.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2013,21263.0,15990.0,17556.0,Moins cher,0531081640 ,Professionnel,44.7649304,-0.554149,http://www.leboncoin.fr/voitures/707253504.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10.0,17990.0,15966.0,Plus cher,0611648631 ,Professionnel,43.5026588,-1.5111806,http://www.leboncoin.fr/voitures/687513248.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,6923.0,17500.0,14802.0,Plus cher,0531081450 ,Professionnel,44.8019097,-0.6488505,http://www.leboncoin.fr/voitures/682226503.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2013,24127.0,16500.0,17456.0,Moins cher,0531081450 ,Professionnel,44.8019097,-0.6488505,http://www.leboncoin.fr/voitures/643911295.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,40.0,19900.0,15967.0,Plus cher,Inconnu,Professionnel,43.5026588,-1.5111806,http://www.leboncoin.fr/voitures/704916316.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2013,16707.0,16600.0,17498.0,Moins cher,0553470000 ,Professionnel,44.1749628,0.6441101,http://www.leboncoin.fr/voitures/701975202.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2013,23752.0,16500.0,17469.0,Moins cher,0531081450 ,Professionnel,44.8019097,-0.6488505,http://www.leboncoin.fr/voitures/704812405.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,14351.0,18500.0,16410.0,Plus cher,0531081450 ,Professionnel,44.8019097,-0.6488505,http://www.leboncoin.fr/voitures/704812320.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,37241.0,15900.0,13422.0,Plus cher,0531081450 ,Professionnel,44.8019097,-0.6488505,http://www.leboncoin.fr/voitures/704812525.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,16000.0,17000.0,16395.0,Plus cher,Inconnu,Particulier,44.2060934,-0.9438468,http://www.leboncoin.fr/voitures/681342863.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,8700.0,15900.0,15305.0,Plus cher,Inconnu,Particulier,44.8019097,-0.6488505,http://www.leboncoin.fr/voitures/725279088.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,9500.0,17500.0,15330.0,Plus cher,0637334142 / 0553668949 ,Particulier,44.2035321,0.6251541,http://www.leboncoin.fr/voitures/723143507.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S LIFE ECO2,2014,17000.0,19400.0,13392.0,Plus cher,Inconnu,Particulier,44.7941958,0.2057108,http://www.leboncoin.fr/voitures/712104150.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,13000.0,14200.0,15438.0,Moins cher,0686415358 ,Particulier,43.340423,-1.7392812,http://www.leboncoin.fr/voitures/697789219.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,4850.0,18800.0,16116.0,Plus cher,Inconnu,Particulier,43.69618,-1.3951694,http://www.leboncoin.fr/voitures/721480583.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,7100.0,18000.0,16186.0,Plus cher,Inconnu,Particulier,44.9059741,-0.3936722,http://www.leboncoin.fr/voitures/716961317.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,25000.0,18000.0,15150.0,Plus cher,Inconnu,Particulier,45.4913816,-1.125884,http://www.leboncoin.fr/voitures/715219899.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,15000.0,19500.0,16430.0,Plus cher,Inconnu,Particulier,45.1379008,0.7092385,http://www.leboncoin.fr/voitures/711701448.htm?ca=2_s
